,Date,Time,State,Group,Unit,Sales,Revenue,year,month,week,Quarter,month_name,day
328,2020-10-04, Afternoon, TAS, Kids,10,25000,250000,2020,10,40,4,October,4
329,2020-10-04, Afternoon, TAS, Men,8,20000,160000,2020,10,40,4,October,4
330,2020-10-04, Afternoon, TAS, Women,11,27500,302500,2020,10,40,4,October,4
331,2020-10-04, Afternoon, TAS, Seniors,15,37500,562500,2020,10,40,4,October,4
332,2020-10-04, Evening, TAS, Kids,12,30000,360000,2020,10,40,4,October,4
333,2020-10-04, Evening, TAS, Men,15,37500,562500,2020,10,40,4,October,4
334,2020-10-04, Evening, TAS, Women,11,27500,302500,2020,10,40,4,October,4
335,2020-10-04, Evening, TAS, Seniors,11,27500,302500,2020,10,40,4,October,4
336,2020-10-05, Morning, WA, Kids,11,27500,302500,2020,10,41,4,October,5
337,2020-10-05, Morning, WA, Men,6,15000,90000,2020,10,41,4,October,5
338,2020-10-05, Morning, WA, Women,6,15000,90000,2020,10,41,4,October,5
339,2020-10-05, Morning, WA, Seniors,15,37500,562500,2020,10,41,4,October,5
340,2020-10-05, Afternoon, WA, Kids,14,35000,490000,2020,10,41,4,October,5
341,2020-10-05, Afternoon, WA, Men,12,30000,360000,2020,10,41,4,October,5
342,2020-10-05, Afternoon, WA, Women,3,7500,22500,2020,10,41,4,October,5
343,2020-10-05, Afternoon, WA, Seniors,5,12500,62500,2020,10,41,4,October,5
344,2020-10-05, Evening, WA, Kids,7,17500,122500,2020,10,41,4,October,5
345,2020-10-05, Evening, WA, Men,15,37500,562500,2020,10,41,4,October,5
346,2020-10-05, Evening, WA, Women,8,20000,160000,2020,10,41,4,October,5
347,2020-10-05, Evening, WA, Seniors,10,25000,250000,2020,10,41,4,October,5
348,2020-10-05, Morning, NT, Kids,15,37500,562500,2020,10,41,4,October,5
349,2020-10-05, Morning, NT, Men,4,10000,40000,2020,10,41,4,October,5
350,2020-10-05, Morning, NT, Women,8,20000,160000,2020,10,41,4,October,5
351,2020-10-05, Morning, NT, Seniors,13,32500,422500,2020,10,41,4,October,5
352,2020-10-05, Afternoon, NT, Kids,9,22500,202500,2020,10,41,4,October,5
353,2020-10-05, Afternoon, NT, Men,8,20000,160000,2020,10,41,4,October,5
354,2020-10-05, Afternoon, NT, Women,8,20000,160000,2020,10,41,4,October,5
355,2020-10-05, Afternoon, NT, Seniors,5,12500,62500,2020,10,41,4,October,5
356,2020-10-05, Evening, NT, Kids,9,22500,202500,2020,10,41,4,October,5
357,2020-10-05, Evening, NT, Men,9,22500,202500,2020,10,41,4,October,5
358,2020-10-05, Evening, NT, Women,3,7500,22500,2020,10,41,4,October,5
359,2020-10-05, Evening, NT, Seniors,9,22500,202500,2020,10,41,4,October,5
360,2020-10-05, Morning, SA, Kids,25,62500,1562500,2020,10,41,4,October,5
361,2020-10-05, Morning, SA, Men,32,80000,2560000,2020,10,41,4,October,5
362,2020-10-05, Morning, SA, Women,17,42500,722500,2020,10,41,4,October,5
363,2020-10-05, Morning, SA, Seniors,32,80000,2560000,2020,10,41,4,October,5
364,2020-10-05, Afternoon, SA, Kids,28,70000,1960000,2020,10,41,4,October,5
365,2020-10-05, Afternoon, SA, Men,17,42500,722500,2020,10,41,4,October,5
366,2020-10-05, Afternoon, SA, Women,22,55000,1210000,2020,10,41,4,October,5
367,2020-10-05, Afternoon, SA, Seniors,34,85000,2890000,2020,10,41,4,October,5
368,2020-10-05, Evening, SA, Kids,34,85000,2890000,2020,10,41,4,October,5
369,2020-10-05, Evening, SA, Men,26,65000,1690000,2020,10,41,4,October,5
370,2020-10-05, Evening, SA, Women,32,80000,2560000,2020,10,41,4,October,5
371,2020-10-05, Evening, SA, Seniors,11,27500,302500,2020,10,41,4,October,5
372,2020-10-05, Morning, VIC, Kids,38,95000,3610000,2020,10,41,4,October,5
373,2020-10-05, Morning, VIC, Men,43,107500,4622500,2020,10,41,4,October,5
374,2020-10-05, Morning, VIC, Women,41,102500,4202500,2020,10,41,4,October,5
375,2020-10-05, Morning, VIC, Seniors,38,95000,3610000,2020,10,41,4,October,5
376,2020-10-05, Afternoon, VIC, Kids,34,85000,2890000,2020,10,41,4,October,5
377,2020-10-05, Afternoon, VIC, Men,33,82500,2722500,2020,10,41,4,October,5
378,2020-10-05, Afternoon, VIC, Women,31,77500,2402500,2020,10,41,4,October,5
379,2020-10-05, Afternoon, VIC, Seniors,32,80000,2560000,2020,10,41,4,October,5
380,2020-10-05, Evening, VIC, Kids,40,100000,4000000,2020,10,41,4,October,5
381,2020-10-05, Evening, VIC, Men,38,95000,3610000,2020,10,41,4,October,5
382,2020-10-05, Evening, VIC, Women,30,75000,2250000,2020,10,41,4,October,5
383,2020-10-05, Evening, VIC, Seniors,44,110000,4840000,2020,10,41,4,October,5
384,2020-10-05, Morning, QLD, Kids,7,17500,122500,2020,10,41,4,October,5
385,2020-10-05, Morning, QLD, Men,11,27500,302500,2020,10,41,4,October,5
386,2020-10-05, Morning, QLD, Women,13,32500,422500,2020,10,41,4,October,5
387,2020-10-05, Morning, QLD, Seniors,9,22500,202500,2020,10,41,4,October,5
388,2020-10-05, Afternoon, QLD, Kids,12,30000,360000,2020,10,41,4,October,5
389,2020-10-05, Afternoon, QLD, Men,18,45000,810000,2020,10,41,4,October,5
390,2020-10-05, Afternoon, QLD, Women,9,22500,202500,2020,10,41,4,October,5
391,2020-10-05, Afternoon, QLD, Seniors,17,42500,722500,2020,10,41,4,October,5
392,2020-10-05, Evening, QLD, Kids,13,32500,422500,2020,10,41,4,October,5
393,2020-10-05, Evening, QLD, Men,6,15000,90000,2020,10,41,4,October,5
394,2020-10-05, Evening, QLD, Women,9,22500,202500,2020,10,41,4,October,5
395,2020-10-05, Evening, QLD, Seniors,20,50000,1000000,2020,10,41,4,October,5
396,2020-10-05, Morning, NSW, Kids,38,95000,3610000,2020,10,41,4,October,5
397,2020-10-05, Morning, NSW, Men,20,50000,1000000,2020,10,41,4,October,5
398,2020-10-05, Morning, NSW, Women,15,37500,562500,2020,10,41,4,October,5
399,2020-10-05, Morning, NSW, Seniors,22,55000,1210000,2020,10,41,4,October,5
400,2020-10-05, Afternoon, NSW, Kids,35,87500,3062500,2020,10,41,4,October,5
401,2020-10-05, Afternoon, NSW, Men,32,80000,2560000,2020,10,41,4,October,5
402,2020-10-05, Afternoon, NSW, Women,29,72500,2102500,2020,10,41,4,October,5
403,2020-10-05, Afternoon, NSW, Seniors,20,50000,1000000,2020,10,41,4,October,5
404,2020-10-05, Evening, NSW, Kids,28,70000,1960000,2020,10,41,4,October,5
405,2020-10-05, Evening, NSW, Men,30,75000,2250000,2020,10,41,4,October,5
406,2020-10-05, Evening, NSW, Women,23,57500,1322500,2020,10,41,4,October,5
407,2020-10-05, Evening, NSW, Seniors,34,85000,2890000,2020,10,41,4,October,5
408,2020-10-05, Morning, TAS, Kids,9,22500,202500,2020,10,41,4,October,5
409,2020-10-05, Morning, TAS, Men,14,35000,490000,2020,10,41,4,October,5
410,2020-10-05, Morning, TAS, Women,5,12500,62500,2020,10,41,4,October,5
411,2020-10-05, Morning, TAS, Seniors,11,27500,302500,2020,10,41,4,October,5
412,2020-10-05, Afternoon, TAS, Kids,7,17500,122500,2020,10,41,4,October,5
413,2020-10-05, Afternoon, TAS, Men,8,20000,160000,2020,10,41,4,October,5
414,2020-10-05, Afternoon, TAS, Women,3,7500,22500,2020,10,41,4,October,5
415,2020-10-05, Afternoon, TAS, Seniors,10,25000,250000,2020,10,41,4,October,5
416,2020-10-05, Evening, TAS, Kids,15,37500,562500,2020,10,41,4,October,5
417,2020-10-05, Evening, TAS, Men,12,30000,360000,2020,10,41,4,October,5
418,2020-10-05, Evening, TAS, Women,13,32500,422500,2020,10,41,4,October,5
419,2020-10-05, Evening, TAS, Seniors,4,10000,40000,2020,10,41,4,October,5
420,2020-10-06, Morning, WA, Kids,14,35000,490000,2020,10,41,4,October,6
421,2020-10-06, Morning, WA, Men,6,15000,90000,2020,10,41,4,October,6
422,2020-10-06, Morning, WA, Women,10,25000,250000,2020,10,41,4,October,6
423,2020-10-06, Morning, WA, Seniors,13,32500,422500,2020,10,41,4,October,6
424,2020-10-06, Afternoon, WA, Kids,5,12500,62500,2020,10,41,4,October,6
425,2020-10-06, Afternoon, WA, Men,12,30000,360000,2020,10,41,4,October,6
426,2020-10-06, Afternoon, WA, Women,15,37500,562500,2020,10,41,4,October,6
427,2020-10-06, Afternoon, WA, Seniors,8,20000,160000,2020,10,41,4,October,6
428,2020-10-06, Evening, WA, Kids,8,20000,160000,2020,10,41,4,October,6
429,2020-10-06, Evening, WA, Men,14,35000,490000,2020,10,41,4,October,6
430,2020-10-06, Evening, WA, Women,4,10000,40000,2020,10,41,4,October,6
431,2020-10-06, Evening, WA, Seniors,8,20000,160000,2020,10,41,4,October,6
432,2020-10-06, Morning, NT, Kids,9,22500,202500,2020,10,41,4,October,6
433,2020-10-06, Morning, NT, Men,11,27500,302500,2020,10,41,4,October,6
434,2020-10-06, Morning, NT, Women,3,7500,22500,2020,10,41,4,October,6
435,2020-10-06, Morning, NT, Seniors,10,25000,250000,2020,10,41,4,October,6
436,2020-10-06, Afternoon, NT, Kids,10,25000,250000,2020,10,41,4,October,6
437,2020-10-06, Afternoon, NT, Men,9,22500,202500,2020,10,41,4,October,6
438,2020-10-06, Afternoon, NT, Women,6,15000,90000,2020,10,41,4,October,6
439,2020-10-06, Afternoon, NT, Seniors,15,37500,562500,2020,10,41,4,October,6
440,2020-10-06, Evening, NT, Kids,3,7500,22500,2020,10,41,4,October,6
441,2020-10-06, Evening, NT, Men,9,22500,202500,2020,10,41,4,October,6
442,2020-10-06, Evening, NT, Women,3,7500,22500,2020,10,41,4,October,6
443,2020-10-06, Evening, NT, Seniors,10,25000,250000,2020,10,41,4,October,6
444,2020-10-06, Morning, SA, Kids,26,65000,1690000,2020,10,41,4,October,6
445,2020-10-06, Morning, SA, Men,17,42500,722500,2020,10,41,4,October,6
446,2020-10-06, Morning, SA, Women,25,62500,1562500,2020,10,41,4,October,6
447,2020-10-06, Morning, SA, Seniors,25,62500,1562500,2020,10,41,4,October,6
448,2020-10-06, Afternoon, SA, Kids,32,80000,2560000,2020,10,41,4,October,6
449,2020-10-06, Afternoon, SA, Men,17,42500,722500,2020,10,41,4,October,6
450,2020-10-06, Afternoon, SA, Women,19,47500,902500,2020,10,41,4,October,6
451,2020-10-06, Afternoon, SA, Seniors,26,65000,1690000,2020,10,41,4,October,6
452,2020-10-06, Evening, SA, Kids,21,52500,1102500,2020,10,41,4,October,6
453,2020-10-06, Evening, SA, Men,19,47500,902500,2020,10,41,4,October,6
454,2020-10-06, Evening, SA, Women,33,82500,2722500,2020,10,41,4,October,6
455,2020-10-06, Evening, SA, Seniors,22,55000,1210000,2020,10,41,4,October,6
456,2020-10-06, Morning, VIC, Kids,50,125000,6250000,2020,10,41,4,October,6
457,2020-10-06, Morning, VIC, Men,28,70000,1960000,2020,10,41,4,October,6
458,2020-10-06, Morning, VIC, Women,35,87500,3062500,2020,10,41,4,October,6
459,2020-10-06, Morning, VIC, Seniors,37,92500,3422500,2020,10,41,4,October,6
460,2020-10-06, Afternoon, VIC, Kids,41,102500,4202500,2020,10,41,4,October,6
461,2020-10-06, Afternoon, VIC, Men,34,85000,2890000,2020,10,41,4,October,6
462,2020-10-06, Afternoon, VIC, Women,48,120000,5760000,2020,10,41,4,October,6
463,2020-10-06, Afternoon, VIC, Seniors,49,122500,6002500,2020,10,41,4,October,6
464,2020-10-06, Evening, VIC, Kids,49,122500,6002500,2020,10,41,4,October,6
465,2020-10-06, Evening, VIC, Men,46,115000,5290000,2020,10,41,4,October,6
466,2020-10-06, Evening, VIC, Women,25,62500,1562500,2020,10,41,4,October,6
467,2020-10-06, Evening, VIC, Seniors,31,77500,2402500,2020,10,41,4,October,6
468,2020-10-06, Morning, QLD, Kids,11,27500,302500,2020,10,41,4,October,6
469,2020-10-06, Morning, QLD, Men,7,17500,122500,2020,10,41,4,October,6
470,2020-10-06, Morning, QLD, Women,9,22500,202500,2020,10,41,4,October,6
471,2020-10-06, Morning, QLD, Seniors,15,37500,562500,2020,10,41,4,October,6
472,2020-10-06, Afternoon, QLD, Kids,7,17500,122500,2020,10,41,4,October,6
473,2020-10-06, Afternoon, QLD, Men,15,37500,562500,2020,10,41,4,October,6
474,2020-10-06, Afternoon, QLD, Women,5,12500,62500,2020,10,41,4,October,6
475,2020-10-06, Afternoon, QLD, Seniors,7,17500,122500,2020,10,41,4,October,6
476,2020-10-06, Evening, QLD, Kids,17,42500,722500,2020,10,41,4,October,6
477,2020-10-06, Evening, QLD, Men,14,35000,490000,2020,10,41,4,October,6
478,2020-10-06, Evening, QLD, Women,19,47500,902500,2020,10,41,4,October,6
479,2020-10-06, Evening, QLD, Seniors,20,50000,1000000,2020,10,41,4,October,6
480,2020-10-06, Morning, NSW, Kids,37,92500,3422500,2020,10,41,4,October,6
481,2020-10-06, Morning, NSW, Men,35,87500,3062500,2020,10,41,4,October,6
482,2020-10-06, Morning, NSW, Women,15,37500,562500,2020,10,41,4,October,6
483,2020-10-06, Morning, NSW, Seniors,17,42500,722500,2020,10,41,4,October,6
484,2020-10-06, Afternoon, NSW, Kids,39,97500,3802500,2020,10,41,4,October,6
485,2020-10-06, Afternoon, NSW, Men,26,65000,1690000,2020,10,41,4,October,6
486,2020-10-06, Afternoon, NSW, Women,33,82500,2722500,2020,10,41,4,October,6
487,2020-10-06, Afternoon, NSW, Seniors,29,72500,2102500,2020,10,41,4,October,6
488,2020-10-06, Evening, NSW, Kids,40,100000,4000000,2020,10,41,4,October,6
489,2020-10-06, Evening, NSW, Men,20,50000,1000000,2020,10,41,4,October,6
490,2020-10-06, Evening, NSW, Women,28,70000,1960000,2020,10,41,4,October,6
491,2020-10-06, Evening, NSW, Seniors,34,85000,2890000,2020,10,41,4,October,6
492,2020-10-06, Morning, TAS, Kids,14,35000,490000,2020,10,41,4,October,6
493,2020-10-06, Morning, TAS, Men,5,12500,62500,2020,10,41,4,October,6
494,2020-10-06, Morning, TAS, Women,14,35000,490000,2020,10,41,4,October,6
495,2020-10-06, Morning, TAS, Seniors,14,35000,490000,2020,10,41,4,October,6
496,2020-10-06, Afternoon, TAS, Kids,13,32500,422500,2020,10,41,4,October,6
497,2020-10-06, Afternoon, TAS, Men,11,27500,302500,2020,10,41,4,October,6
498,2020-10-06, Afternoon, TAS, Women,7,17500,122500,2020,10,41,4,October,6
499,2020-10-06, Afternoon, TAS, Seniors,5,12500,62500,2020,10,41,4,October,6
500,2020-10-06, Evening, TAS, Kids,4,10000,40000,2020,10,41,4,October,6
501,2020-10-06, Evening, TAS, Men,10,25000,250000,2020,10,41,4,October,6
502,2020-10-06, Evening, TAS, Women,10,25000,250000,2020,10,41,4,October,6
503,2020-10-06, Evening, TAS, Seniors,8,20000,160000,2020,10,41,4,October,6
504,2020-10-07, Morning, WA, Kids,12,30000,360000,2020,10,41,4,October,7
505,2020-10-07, Morning, WA, Men,15,37500,562500,2020,10,41,4,October,7
506,2020-10-07, Morning, WA, Women,9,22500,202500,2020,10,41,4,October,7
507,2020-10-07, Morning, WA, Seniors,9,22500,202500,2020,10,41,4,October,7
508,2020-10-07, Afternoon, WA, Kids,4,10000,40000,2020,10,41,4,October,7
509,2020-10-07, Afternoon, WA, Men,15,37500,562500,2020,10,41,4,October,7
510,2020-10-07, Afternoon, WA, Women,5,12500,62500,2020,10,41,4,October,7
511,2020-10-07, Afternoon, WA, Seniors,9,22500,202500,2020,10,41,4,October,7
512,2020-10-07, Evening, WA, Kids,8,20000,160000,2020,10,41,4,October,7
513,2020-10-07, Evening, WA, Men,9,22500,202500,2020,10,41,4,October,7
514,2020-10-07, Evening, WA, Women,10,25000,250000,2020,10,41,4,October,7
515,2020-10-07, Evening, WA, Seniors,5,12500,62500,2020,10,41,4,October,7
516,2020-10-07, Morning, NT, Kids,3,7500,22500,2020,10,41,4,October,7
517,2020-10-07, Morning, NT, Men,7,17500,122500,2020,10,41,4,October,7
518,2020-10-07, Morning, NT, Women,11,27500,302500,2020,10,41,4,October,7
519,2020-10-07, Morning, NT, Seniors,11,27500,302500,2020,10,41,4,October,7
520,2020-10-07, Afternoon, NT, Kids,14,35000,490000,2020,10,41,4,October,7
521,2020-10-07, Afternoon, NT, Men,6,15000,90000,2020,10,41,4,October,7
522,2020-10-07, Afternoon, NT, Women,6,15000,90000,2020,10,41,4,October,7
523,2020-10-07, Afternoon, NT, Seniors,13,32500,422500,2020,10,41,4,October,7
524,2020-10-07, Evening, NT, Kids,3,7500,22500,2020,10,41,4,October,7
525,2020-10-07, Evening, NT, Men,12,30000,360000,2020,10,41,4,October,7
526,2020-10-07, Evening, NT, Women,8,20000,160000,2020,10,41,4,October,7
527,2020-10-07, Evening, NT, Seniors,14,35000,490000,2020,10,41,4,October,7
528,2020-10-07, Morning, SA, Kids,23,57500,1322500,2020,10,41,4,October,7
529,2020-10-07, Morning, SA, Men,18,45000,810000,2020,10,41,4,October,7
530,2020-10-07, Morning, SA, Women,13,32500,422500,2020,10,41,4,October,7
531,2020-10-07, Morning, SA, Seniors,23,57500,1322500,2020,10,41,4,October,7
532,2020-10-07, Afternoon, SA, Kids,18,45000,810000,2020,10,41,4,October,7
533,2020-10-07, Afternoon, SA, Men,33,82500,2722500,2020,10,41,4,October,7
534,2020-10-07, Afternoon, SA, Women,17,42500,722500,2020,10,41,4,October,7
535,2020-10-07, Afternoon, SA, Seniors,24,60000,1440000,2020,10,41,4,October,7
536,2020-10-07, Evening, SA, Kids,18,45000,810000,2020,10,41,4,October,7
537,2020-10-07, Evening, SA, Men,35,87500,3062500,2020,10,41,4,October,7
538,2020-10-07, Evening, SA, Women,16,40000,640000,2020,10,41,4,October,7
539,2020-10-07, Evening, SA, Seniors,15,37500,562500,2020,10,41,4,October,7
540,2020-10-07, Morning, VIC, Kids,29,72500,2102500,2020,10,41,4,October,7
541,2020-10-07, Morning, VIC, Men,36,90000,3240000,2020,10,41,4,October,7
542,2020-10-07, Morning, VIC, Women,28,70000,1960000,2020,10,41,4,October,7
543,2020-10-07, Morning, VIC, Seniors,42,105000,4410000,2020,10,41,4,October,7
544,2020-10-07, Afternoon, VIC, Kids,28,70000,1960000,2020,10,41,4,October,7
545,2020-10-07, Afternoon, VIC, Men,25,62500,1562500,2020,10,41,4,October,7
546,2020-10-07, Afternoon, VIC, Women,36,90000,3240000,2020,10,41,4,October,7
547,2020-10-07, Afternoon, VIC, Seniors,44,110000,4840000,2020,10,41,4,October,7
548,2020-10-07, Evening, VIC, Kids,47,117500,5522500,2020,10,41,4,October,7
549,2020-10-07, Evening, VIC, Men,28,70000,1960000,2020,10,41,4,October,7
550,2020-10-07, Evening, VIC, Women,33,82500,2722500,2020,10,41,4,October,7
551,2020-10-07, Evening, VIC, Seniors,49,122500,6002500,2020,10,41,4,October,7
552,2020-10-07, Morning, QLD, Kids,12,30000,360000,2020,10,41,4,October,7
553,2020-10-07, Morning, QLD, Men,13,32500,422500,2020,10,41,4,October,7
554,2020-10-07, Morning, QLD, Women,8,20000,160000,2020,10,41,4,October,7
555,2020-10-07, Morning, QLD, Seniors,19,47500,902500,2020,10,41,4,October,7
556,2020-10-07, Afternoon, QLD, Kids,6,15000,90000,2020,10,41,4,October,7
557,2020-10-07, Afternoon, QLD, Men,20,50000,1000000,2020,10,41,4,October,7
558,2020-10-07, Afternoon, QLD, Women,9,22500,202500,2020,10,41,4,October,7
559,2020-10-07, Afternoon, QLD, Seniors,8,20000,160000,2020,10,41,4,October,7
560,2020-10-07, Evening, QLD, Kids,11,27500,302500,2020,10,41,4,October,7
561,2020-10-07, Evening, QLD, Men,6,15000,90000,2020,10,41,4,October,7
562,2020-10-07, Evening, QLD, Women,12,30000,360000,2020,10,41,4,October,7
563,2020-10-07, Evening, QLD, Seniors,7,17500,122500,2020,10,41,4,October,7
564,2020-10-07, Morning, NSW, Kids,18,45000,810000,2020,10,41,4,October,7
565,2020-10-07, Morning, NSW, Men,39,97500,3802500,2020,10,41,4,October,7
566,2020-10-07, Morning, NSW, Women,38,95000,3610000,2020,10,41,4,October,7
567,2020-10-07, Morning, NSW, Seniors,18,45000,810000,2020,10,41,4,October,7
568,2020-10-07, Afternoon, NSW, Kids,37,92500,3422500,2020,10,41,4,October,7
569,2020-10-07, Afternoon, NSW, Men,16,40000,640000,2020,10,41,4,October,7
570,2020-10-07, Afternoon, NSW, Women,27,67500,1822500,2020,10,41,4,October,7
571,2020-10-07, Afternoon, NSW, Seniors,18,45000,810000,2020,10,41,4,October,7
572,2020-10-07, Evening, NSW, Kids,25,62500,1562500,2020,10,41,4,October,7
573,2020-10-07, Evening, NSW, Men,38,95000,3610000,2020,10,41,4,October,7
574,2020-10-07, Evening, NSW, Women,29,72500,2102500,2020,10,41,4,October,7
575,2020-10-07, Evening, NSW, Seniors,27,67500,1822500,2020,10,41,4,October,7
576,2020-10-07, Morning, TAS, Kids,11,27500,302500,2020,10,41,4,October,7
577,2020-10-07, Morning, TAS, Men,14,35000,490000,2020,10,41,4,October,7
578,2020-10-07, Morning, TAS, Women,14,35000,490000,2020,10,41,4,October,7
579,2020-10-07, Morning, TAS, Seniors,3,7500,22500,2020,10,41,4,October,7
580,2020-10-07, Afternoon, TAS, Kids,15,37500,562500,2020,10,41,4,October,7
581,2020-10-07, Afternoon, TAS, Men,12,30000,360000,2020,10,41,4,October,7
582,2020-10-07, Afternoon, TAS, Women,15,37500,562500,2020,10,41,4,October,7
583,2020-10-07, Afternoon, TAS, Seniors,5,12500,62500,2020,10,41,4,October,7
584,2020-10-07, Evening, TAS, Kids,12,30000,360000,2020,10,41,4,October,7
585,2020-10-07, Evening, TAS, Men,8,20000,160000,2020,10,41,4,October,7
586,2020-10-07, Evening, TAS, Women,5,12500,62500,2020,10,41,4,October,7
587,2020-10-07, Evening, TAS, Seniors,14,35000,490000,2020,10,41,4,October,7
588,2020-10-08, Morning, WA, Kids,14,35000,490000,2020,10,41,4,October,8
589,2020-10-08, Morning, WA, Men,3,7500,22500,2020,10,41,4,October,8
590,2020-10-08, Morning, WA, Women,10,25000,250000,2020,10,41,4,October,8
591,2020-10-08, Morning, WA, Seniors,7,17500,122500,2020,10,41,4,October,8
592,2020-10-08, Afternoon, WA, Kids,10,25000,250000,2020,10,41,4,October,8
593,2020-10-08, Afternoon, WA, Men,14,35000,490000,2020,10,41,4,October,8
594,2020-10-08, Afternoon, WA, Women,9,22500,202500,2020,10,41,4,October,8
595,2020-10-08, Afternoon, WA, Seniors,4,10000,40000,2020,10,41,4,October,8
596,2020-10-08, Evening, WA, Kids,12,30000,360000,2020,10,41,4,October,8
597,2020-10-08, Evening, WA, Men,3,7500,22500,2020,10,41,4,October,8
598,2020-10-08, Evening, WA, Women,3,7500,22500,2020,10,41,4,October,8
599,2020-10-08, Evening, WA, Seniors,10,25000,250000,2020,10,41,4,October,8
600,2020-10-08, Morning, NT, Kids,12,30000,360000,2020,10,41,4,October,8
601,2020-10-08, Morning, NT, Men,11,27500,302500,2020,10,41,4,October,8
