,Date,Time,State,Group,Unit,Sales
537,2020-10-07, Evening, SA, Men,35,87500
538,2020-10-07, Evening, SA, Women,16,40000
539,2020-10-07, Evening, SA, Seniors,15,37500
540,2020-10-07, Morning, VIC, Kids,29,72500
541,2020-10-07, Morning, VIC, Men,36,90000
542,2020-10-07, Morning, VIC, Women,28,70000
543,2020-10-07, Morning, VIC, Seniors,42,105000
544,2020-10-07, Afternoon, VIC, Kids,28,70000
545,2020-10-07, Afternoon, VIC, Men,25,62500
546,2020-10-07, Afternoon, VIC, Women,36,90000
547,2020-10-07, Afternoon, VIC, Seniors,44,110000
548,2020-10-07, Evening, VIC, Kids,47,117500
549,2020-10-07, Evening, VIC, Men,28,70000
550,2020-10-07, Evening, VIC, Women,33,82500
551,2020-10-07, Evening, VIC, Seniors,49,122500
552,2020-10-07, Morning, QLD, Kids,12,30000
553,2020-10-07, Morning, QLD, Men,13,32500
554,2020-10-07, Morning, QLD, Women,8,20000
555,2020-10-07, Morning, QLD, Seniors,19,47500
556,2020-10-07, Afternoon, QLD, Kids,6,15000
557,2020-10-07, Afternoon, QLD, Men,20,50000
558,2020-10-07, Afternoon, QLD, Women,9,22500
559,2020-10-07, Afternoon, QLD, Seniors,8,20000
560,2020-10-07, Evening, QLD, Kids,11,27500
561,2020-10-07, Evening, QLD, Men,6,15000
562,2020-10-07, Evening, QLD, Women,12,30000
563,2020-10-07, Evening, QLD, Seniors,7,17500
564,2020-10-07, Morning, NSW, Kids,18,45000
565,2020-10-07, Morning, NSW, Men,39,97500
566,2020-10-07, Morning, NSW, Women,38,95000
567,2020-10-07, Morning, NSW, Seniors,18,45000
568,2020-10-07, Afternoon, NSW, Kids,37,92500
569,2020-10-07, Afternoon, NSW, Men,16,40000
570,2020-10-07, Afternoon, NSW, Women,27,67500
571,2020-10-07, Afternoon, NSW, Seniors,18,45000
572,2020-10-07, Evening, NSW, Kids,25,62500
573,2020-10-07, Evening, NSW, Men,38,95000
574,2020-10-07, Evening, NSW, Women,29,72500
575,2020-10-07, Evening, NSW, Seniors,27,67500
576,2020-10-07, Morning, TAS, Kids,11,27500
577,2020-10-07, Morning, TAS, Men,14,35000
578,2020-10-07, Morning, TAS, Women,14,35000
579,2020-10-07, Morning, TAS, Seniors,3,7500
580,2020-10-07, Afternoon, TAS, Kids,15,37500
581,2020-10-07, Afternoon, TAS, Men,12,30000
582,2020-10-07, Afternoon, TAS, Women,15,37500
583,2020-10-07, Afternoon, TAS, Seniors,5,12500
584,2020-10-07, Evening, TAS, Kids,12,30000
585,2020-10-07, Evening, TAS, Men,8,20000
586,2020-10-07, Evening, TAS, Women,5,12500
587,2020-10-07, Evening, TAS, Seniors,14,35000
588,2020-10-08, Morning, WA, Kids,14,35000
589,2020-10-08, Morning, WA, Men,3,7500
590,2020-10-08, Morning, WA, Women,10,25000
591,2020-10-08, Morning, WA, Seniors,7,17500
592,2020-10-08, Afternoon, WA, Kids,10,25000
593,2020-10-08, Afternoon, WA, Men,14,35000
594,2020-10-08, Afternoon, WA, Women,9,22500
595,2020-10-08, Afternoon, WA, Seniors,4,10000
596,2020-10-08, Evening, WA, Kids,12,30000
597,2020-10-08, Evening, WA, Men,3,7500
598,2020-10-08, Evening, WA, Women,3,7500
599,2020-10-08, Evening, WA, Seniors,10,25000
600,2020-10-08, Morning, NT, Kids,12,30000
601,2020-10-08, Morning, NT, Men,11,27500
602,2020-10-08, Morning, NT, Women,5,12500
603,2020-10-08, Morning, NT, Seniors,8,20000
604,2020-10-08, Afternoon, NT, Kids,15,37500
605,2020-10-08, Afternoon, NT, Men,8,20000
606,2020-10-08, Afternoon, NT, Women,8,20000
607,2020-10-08, Afternoon, NT, Seniors,10,25000
608,2020-10-08, Evening, NT, Kids,13,32500
609,2020-10-08, Evening, NT, Men,3,7500
610,2020-10-08, Evening, NT, Women,6,15000
611,2020-10-08, Evening, NT, Seniors,7,17500
612,2020-10-08, Morning, SA, Kids,14,35000
613,2020-10-08, Morning, SA, Men,21,52500
614,2020-10-08, Morning, SA, Women,26,65000
615,2020-10-08, Morning, SA, Seniors,19,47500
616,2020-10-08, Afternoon, SA, Kids,24,60000
617,2020-10-08, Afternoon, SA, Men,28,70000
618,2020-10-08, Afternoon, SA, Women,10,25000
619,2020-10-08, Afternoon, SA, Seniors,30,75000
620,2020-10-08, Evening, SA, Kids,19,47500
621,2020-10-08, Evening, SA, Men,29,72500
622,2020-10-08, Evening, SA, Women,31,77500
623,2020-10-08, Evening, SA, Seniors,27,67500
624,2020-10-08, Morning, VIC, Kids,41,102500
625,2020-10-08, Morning, VIC, Men,33,82500
626,2020-10-08, Morning, VIC, Women,37,92500
627,2020-10-08, Morning, VIC, Seniors,44,110000
628,2020-10-08, Afternoon, VIC, Kids,26,65000
629,2020-10-08, Afternoon, VIC, Men,39,97500
630,2020-10-08, Afternoon, VIC, Women,41,102500
631,2020-10-08, Afternoon, VIC, Seniors,45,112500
632,2020-10-08, Evening, VIC, Kids,44,110000
633,2020-10-08, Evening, VIC, Men,49,122500
634,2020-10-08, Evening, VIC, Women,34,85000
635,2020-10-08, Evening, VIC, Seniors,47,117500
636,2020-10-08, Morning, QLD, Kids,16,40000
637,2020-10-08, Morning, QLD, Men,16,40000
638,2020-10-08, Morning, QLD, Women,16,40000
639,2020-10-08, Morning, QLD, Seniors,15,37500
640,2020-10-08, Afternoon, QLD, Kids,10,25000
641,2020-10-08, Afternoon, QLD, Men,8,20000
642,2020-10-08, Afternoon, QLD, Women,7,17500
643,2020-10-08, Afternoon, QLD, Seniors,15,37500
644,2020-10-08, Evening, QLD, Kids,14,35000
645,2020-10-08, Evening, QLD, Men,7,17500
646,2020-10-08, Evening, QLD, Women,19,47500
647,2020-10-08, Evening, QLD, Seniors,11,27500
648,2020-10-08, Morning, NSW, Kids,24,60000
649,2020-10-08, Morning, NSW, Men,21,52500
650,2020-10-08, Morning, NSW, Women,31,77500
651,2020-10-08, Morning, NSW, Seniors,29,72500
652,2020-10-08, Afternoon, NSW, Kids,20,50000
653,2020-10-08, Afternoon, NSW, Men,39,97500
654,2020-10-08, Afternoon, NSW, Women,36,90000
655,2020-10-08, Afternoon, NSW, Seniors,19,47500
656,2020-10-08, Evening, NSW, Kids,37,92500
657,2020-10-08, Evening, NSW, Men,26,65000
658,2020-10-08, Evening, NSW, Women,37,92500
659,2020-10-08, Evening, NSW, Seniors,26,65000
660,2020-10-08, Morning, TAS, Kids,8,20000
661,2020-10-08, Morning, TAS, Men,5,12500
662,2020-10-08, Morning, TAS, Women,15,37500
663,2020-10-08, Morning, TAS, Seniors,9,22500
664,2020-10-08, Afternoon, TAS, Kids,4,10000
665,2020-10-08, Afternoon, TAS, Men,8,20000
666,2020-10-08, Afternoon, TAS, Women,5,12500
667,2020-10-08, Afternoon, TAS, Seniors,15,37500
668,2020-10-08, Evening, TAS, Kids,15,37500
669,2020-10-08, Evening, TAS, Men,12,30000
670,2020-10-08, Evening, TAS, Women,10,25000
671,2020-10-08, Evening, TAS, Seniors,10,25000
672,2020-10-09, Morning, WA, Kids,3,7500
673,2020-10-09, Morning, WA, Men,12,30000
674,2020-10-09, Morning, WA, Women,7,17500
675,2020-10-09, Morning, WA, Seniors,4,10000
676,2020-10-09, Afternoon, WA, Kids,13,32500
677,2020-10-09, Afternoon, WA, Men,3,7500
678,2020-10-09, Afternoon, WA, Women,6,15000
679,2020-10-09, Afternoon, WA, Seniors,4,10000
680,2020-10-09, Evening, WA, Kids,7,17500
681,2020-10-09, Evening, WA, Men,3,7500
682,2020-10-09, Evening, WA, Women,13,32500
683,2020-10-09, Evening, WA, Seniors,11,27500
684,2020-10-09, Morning, NT, Kids,9,22500
685,2020-10-09, Morning, NT, Men,10,25000
686,2020-10-09, Morning, NT, Women,5,12500
687,2020-10-09, Morning, NT, Seniors,3,7500
688,2020-10-09, Afternoon, NT, Kids,8,20000
689,2020-10-09, Afternoon, NT, Men,15,37500
690,2020-10-09, Afternoon, NT, Women,5,12500
691,2020-10-09, Afternoon, NT, Seniors,9,22500
692,2020-10-09, Evening, NT, Kids,10,25000
693,2020-10-09, Evening, NT, Men,10,25000
694,2020-10-09, Evening, NT, Women,7,17500
695,2020-10-09, Evening, NT, Seniors,13,32500
696,2020-10-09, Morning, SA, Kids,26,65000
697,2020-10-09, Morning, SA, Men,19,47500
698,2020-10-09, Morning, SA, Women,21,52500
699,2020-10-09, Morning, SA, Seniors,35,87500
700,2020-10-09, Afternoon, SA, Kids,18,45000
701,2020-10-09, Afternoon, SA, Men,15,37500
702,2020-10-09, Afternoon, SA, Women,34,85000
703,2020-10-09, Afternoon, SA, Seniors,25,62500
704,2020-10-09, Evening, SA, Kids,33,82500
705,2020-10-09, Evening, SA, Men,19,47500
706,2020-10-09, Evening, SA, Women,10,25000
707,2020-10-09, Evening, SA, Seniors,12,30000
708,2020-10-09, Morning, VIC, Kids,43,107500
709,2020-10-09, Morning, VIC, Men,39,97500
710,2020-10-09, Morning, VIC, Women,37,92500
711,2020-10-09, Morning, VIC, Seniors,48,120000
712,2020-10-09, Afternoon, VIC, Kids,25,62500
713,2020-10-09, Afternoon, VIC, Men,37,92500
714,2020-10-09, Afternoon, VIC, Women,42,105000
715,2020-10-09, Afternoon, VIC, Seniors,36,90000
716,2020-10-09, Evening, VIC, Kids,48,120000
717,2020-10-09, Evening, VIC, Men,32,80000
718,2020-10-09, Evening, VIC, Women,43,107500
719,2020-10-09, Evening, VIC, Seniors,26,65000
720,2020-10-09, Morning, QLD, Kids,6,15000
721,2020-10-09, Morning, QLD, Men,13,32500
722,2020-10-09, Morning, QLD, Women,8,20000
723,2020-10-09, Morning, QLD, Seniors,14,35000
724,2020-10-09, Afternoon, QLD, Kids,16,40000
725,2020-10-09, Afternoon, QLD, Men,17,42500
726,2020-10-09, Afternoon, QLD, Women,15,37500
727,2020-10-09, Afternoon, QLD, Seniors,7,17500
728,2020-10-09, Evening, QLD, Kids,6,15000
729,2020-10-09, Evening, QLD, Men,10,25000
730,2020-10-09, Evening, QLD, Women,14,35000
731,2020-10-09, Evening, QLD, Seniors,5,12500
732,2020-10-09, Morning, NSW, Kids,37,92500
733,2020-10-09, Morning, NSW, Men,27,67500
734,2020-10-09, Morning, NSW, Women,22,55000
735,2020-10-09, Morning, NSW, Seniors,16,40000
736,2020-10-09, Afternoon, NSW, Kids,27,67500
737,2020-10-09, Afternoon, NSW, Men,27,67500
738,2020-10-09, Afternoon, NSW, Women,38,95000
739,2020-10-09, Afternoon, NSW, Seniors,21,52500
740,2020-10-09, Evening, NSW, Kids,27,67500
741,2020-10-09, Evening, NSW, Men,21,52500
742,2020-10-09, Evening, NSW, Women,35,87500
743,2020-10-09, Evening, NSW, Seniors,23,57500
744,2020-10-09, Morning, TAS, Kids,11,27500
745,2020-10-09, Morning, TAS, Men,12,30000
746,2020-10-09, Morning, TAS, Women,6,15000
747,2020-10-09, Morning, TAS, Seniors,7,17500
748,2020-10-09, Afternoon, TAS, Kids,9,22500
749,2020-10-09, Afternoon, TAS, Men,7,17500
750,2020-10-09, Afternoon, TAS, Women,6,15000
751,2020-10-09, Afternoon, TAS, Seniors,11,27500
752,2020-10-09, Evening, TAS, Kids,3,7500
753,2020-10-09, Evening, TAS, Men,6,15000
754,2020-10-09, Evening, TAS, Women,6,15000
755,2020-10-09, Evening, TAS, Seniors,9,22500
756,2020-10-10, Morning, WA, Kids,4,10000
757,2020-10-10, Morning, WA, Men,10,25000
758,2020-10-10, Morning, WA, Women,11,27500
759,2020-10-10, Morning, WA, Seniors,9,22500
760,2020-10-10, Afternoon, WA, Kids,5,12500
761,2020-10-10, Afternoon, WA, Men,7,17500
762,2020-10-10, Afternoon, WA, Women,11,27500
763,2020-10-10, Afternoon, WA, Seniors,3,7500
764,2020-10-10, Evening, WA, Kids,6,15000
765,2020-10-10, Evening, WA, Men,15,37500
766,2020-10-10, Evening, WA, Women,8,20000
767,2020-10-10, Evening, WA, Seniors,11,27500
768,2020-10-10, Morning, NT, Kids,10,25000
769,2020-10-10, Morning, NT, Men,7,17500
770,2020-10-10, Morning, NT, Women,15,37500
771,2020-10-10, Morning, NT, Seniors,7,17500
772,2020-10-10, Afternoon, NT, Kids,12,30000
773,2020-10-10, Afternoon, NT, Men,14,35000
774,2020-10-10, Afternoon, NT, Women,7,17500
775,2020-10-10, Afternoon, NT, Seniors,6,15000
776,2020-10-10, Evening, NT, Kids,8,20000
777,2020-10-10, Evening, NT, Men,8,20000
778,2020-10-10, Evening, NT, Women,6,15000
779,2020-10-10, Evening, NT, Seniors,15,37500
780,2020-10-10, Morning, SA, Kids,24,60000
781,2020-10-10, Morning, SA, Men,19,47500
782,2020-10-10, Morning, SA, Women,31,77500
783,2020-10-10, Morning, SA, Seniors,22,55000
784,2020-10-10, Afternoon, SA, Kids,17,42500
785,2020-10-10, Afternoon, SA, Men,29,72500
786,2020-10-10, Afternoon, SA, Women,11,27500
787,2020-10-10, Afternoon, SA, Seniors,28,70000
788,2020-10-10, Evening, SA, Kids,24,60000
789,2020-10-10, Evening, SA, Men,32,80000
790,2020-10-10, Evening, SA, Women,25,62500
791,2020-10-10, Evening, SA, Seniors,30,75000
792,2020-10-10, Morning, VIC, Kids,31,77500
793,2020-10-10, Morning, VIC, Men,32,80000
794,2020-10-10, Morning, VIC, Women,40,100000
795,2020-10-10, Morning, VIC, Seniors,37,92500
796,2020-10-10, Afternoon, VIC, Kids,43,107500
797,2020-10-10, Afternoon, VIC, Men,42,105000
798,2020-10-10, Afternoon, VIC, Women,26,65000
799,2020-10-10, Afternoon, VIC, Seniors,50,125000
800,2020-10-10, Evening, VIC, Kids,36,90000
801,2020-10-10, Evening, VIC, Men,41,102500
802,2020-10-10, Evening, VIC, Women,44,110000
803,2020-10-10, Evening, VIC, Seniors,29,72500
804,2020-10-10, Morning, QLD, Kids,13,32500
805,2020-10-10, Morning, QLD, Men,7,17500
806,2020-10-10, Morning, QLD, Women,18,45000
807,2020-10-10, Morning, QLD, Seniors,16,40000
808,2020-10-10, Afternoon, QLD, Kids,17,42500
809,2020-10-10, Afternoon, QLD, Men,15,37500
810,2020-10-10, Afternoon, QLD, Women,8,20000
811,2020-10-10, Afternoon, QLD, Seniors,16,40000
812,2020-10-10, Evening, QLD, Kids,15,37500
813,2020-10-10, Evening, QLD, Men,18,45000
814,2020-10-10, Evening, QLD, Women,7,17500
815,2020-10-10, Evening, QLD, Seniors,19,47500
816,2020-10-10, Morning, NSW, Kids,37,92500
817,2020-10-10, Morning, NSW, Men,27,67500
818,2020-10-10, Morning, NSW, Women,33,82500
819,2020-10-10, Morning, NSW, Seniors,40,100000
820,2020-10-10, Afternoon, NSW, Kids,40,100000
821,2020-10-10, Afternoon, NSW, Men,33,82500
822,2020-10-10, Afternoon, NSW, Women,16,40000
823,2020-10-10, Afternoon, NSW, Seniors,17,42500
824,2020-10-10, Evening, NSW, Kids,25,62500
825,2020-10-10, Evening, NSW, Men,30,75000
826,2020-10-10, Evening, NSW, Women,36,90000
827,2020-10-10, Evening, NSW, Seniors,26,65000
828,2020-10-10, Morning, TAS, Kids,13,32500
829,2020-10-10, Morning, TAS, Men,7,17500
830,2020-10-10, Morning, TAS, Women,15,37500
831,2020-10-10, Morning, TAS, Seniors,3,7500
832,2020-10-10, Afternoon, TAS, Kids,9,22500
833,2020-10-10, Afternoon, TAS, Men,6,15000
834,2020-10-10, Afternoon, TAS, Women,15,37500
835,2020-10-10, Afternoon, TAS, Seniors,5,12500
836,2020-10-10, Evening, TAS, Kids,12,30000
837,2020-10-10, Evening, TAS, Men,12,30000
838,2020-10-10, Evening, TAS, Women,7,17500
839,2020-10-10, Evening, TAS, Seniors,11,27500
840,2020-10-11, Morning, WA, Kids,8,20000
841,2020-10-11, Morning, WA, Men,12,30000
842,2020-10-11, Morning, WA, Women,15,37500
843,2020-10-11, Morning, WA, Seniors,15,37500
844,2020-10-11, Afternoon, WA, Kids,11,27500
845,2020-10-11, Afternoon, WA, Men,14,35000
846,2020-10-11, Afternoon, WA, Women,4,10000
847,2020-10-11, Afternoon, WA, Seniors,3,7500
848,2020-10-11, Evening, WA, Kids,6,15000
849,2020-10-11, Evening, WA, Men,9,22500
850,2020-10-11, Evening, WA, Women,13,32500
851,2020-10-11, Evening, WA, Seniors,15,37500
852,2020-10-11, Morning, NT, Kids,10,25000
853,2020-10-11, Morning, NT, Men,14,35000
854,2020-10-11, Morning, NT, Women,7,17500
855,2020-10-11, Morning, NT, Seniors,12,30000
856,2020-10-11, Afternoon, NT, Kids,15,37500
857,2020-10-11, Afternoon, NT, Men,15,37500
858,2020-10-11, Afternoon, NT, Women,13,32500
859,2020-10-11, Afternoon, NT, Seniors,15,37500
860,2020-10-11, Evening, NT, Kids,10,25000
861,2020-10-11, Evening, NT, Men,8,20000
862,2020-10-11, Evening, NT, Women,12,30000
863,2020-10-11, Evening, NT, Seniors,13,32500
864,2020-10-11, Morning, SA, Kids,35,87500
865,2020-10-11, Morning, SA, Men,33,82500
866,2020-10-11, Morning, SA, Women,10,25000
867,2020-10-11, Morning, SA, Seniors,35,87500
868,2020-10-11, Afternoon, SA, Kids,22,55000
869,2020-10-11, Afternoon, SA, Men,10,25000
870,2020-10-11, Afternoon, SA, Women,24,60000
871,2020-10-11, Afternoon, SA, Seniors,31,77500
872,2020-10-11, Evening, SA, Kids,18,45000
873,2020-10-11, Evening, SA, Men,34,85000
874,2020-10-11, Evening, SA, Women,32,80000
875,2020-10-11, Evening, SA, Seniors,11,27500
876,2020-10-11, Morning, VIC, Kids,50,125000
877,2020-10-11, Morning, VIC, Men,35,87500
878,2020-10-11, Morning, VIC, Women,37,92500
879,2020-10-11, Morning, VIC, Seniors,35,87500
880,2020-10-11, Afternoon, VIC, Kids,41,102500
881,2020-10-11, Afternoon, VIC, Men,30,75000
882,2020-10-11, Afternoon, VIC, Women,28,70000
883,2020-10-11, Afternoon, VIC, Seniors,33,82500
884,2020-10-11, Evening, VIC, Kids,26,65000
885,2020-10-11, Evening, VIC, Men,42,105000
886,2020-10-11, Evening, VIC, Women,35,87500
887,2020-10-11, Evening, VIC, Seniors,27,67500
888,2020-10-11, Morning, QLD, Kids,19,47500
889,2020-10-11, Morning, QLD, Men,11,27500
890,2020-10-11, Morning, QLD, Women,12,30000
891,2020-10-11, Morning, QLD, Seniors,13,32500
892,2020-10-11, Afternoon, QLD, Kids,5,12500
893,2020-10-11, Afternoon, QLD, Men,15,37500
894,2020-10-11, Afternoon, QLD, Women,7,17500
895,2020-10-11, Afternoon, QLD, Seniors,13,32500
896,2020-10-11, Evening, QLD, Kids,16,40000
897,2020-10-11, Evening, QLD, Men,12,30000
898,2020-10-11, Evening, QLD, Women,9,22500
899,2020-10-11, Evening, QLD, Seniors,11,27500
900,2020-10-11, Morning, NSW, Kids,30,75000
901,2020-10-11, Morning, NSW, Men,36,90000
902,2020-10-11, Morning, NSW, Women,23,57500
903,2020-10-11, Morning, NSW, Seniors,18,45000
904,2020-10-11, Afternoon, NSW, Kids,23,57500
905,2020-10-11, Afternoon, NSW, Men,36,90000
906,2020-10-11, Afternoon, NSW, Women,24,60000
907,2020-10-11, Afternoon, NSW, Seniors,30,75000
908,2020-10-11, Evening, NSW, Kids,32,80000
909,2020-10-11, Evening, NSW, Men,18,45000
910,2020-10-11, Evening, NSW, Women,36,90000
911,2020-10-11, Evening, NSW, Seniors,16,40000
912,2020-10-11, Morning, TAS, Kids,6,15000
913,2020-10-11, Morning, TAS, Men,12,30000
914,2020-10-11, Morning, TAS, Women,9,22500
915,2020-10-11, Morning, TAS, Seniors,14,35000
916,2020-10-11, Afternoon, TAS, Kids,4,10000
917,2020-10-11, Afternoon, TAS, Men,12,30000
918,2020-10-11, Afternoon, TAS, Women,7,17500
919,2020-10-11, Afternoon, TAS, Seniors,8,20000
920,2020-10-11, Evening, TAS, Kids,11,27500
921,2020-10-11, Evening, TAS, Men,3,7500
922,2020-10-11, Evening, TAS, Women,9,22500
923,2020-10-11, Evening, TAS, Seniors,6,15000
924,2020-10-12, Morning, WA, Kids,3,7500
925,2020-10-12, Morning, WA, Men,15,37500
926,2020-10-12, Morning, WA, Women,6,15000
927,2020-10-12, Morning, WA, Seniors,15,37500
928,2020-10-12, Afternoon, WA, Kids,12,30000
929,2020-10-12, Afternoon, WA, Men,13,32500
930,2020-10-12, Afternoon, WA, Women,15,37500
931,2020-10-12, Afternoon, WA, Seniors,3,7500
932,2020-10-12, Evening, WA, Kids,5,12500
933,2020-10-12, Evening, WA, Men,5,12500
934,2020-10-12, Evening, WA, Women,3,7500
935,2020-10-12, Evening, WA, Seniors,6,15000
936,2020-10-12, Morning, NT, Kids,4,10000
937,2020-10-12, Morning, NT, Men,15,37500
938,2020-10-12, Morning, NT, Women,7,17500
939,2020-10-12, Morning, NT, Seniors,9,22500
940,2020-10-12, Afternoon, NT, Kids,6,15000
941,2020-10-12, Afternoon, NT, Men,11,27500
942,2020-10-12, Afternoon, NT, Women,13,32500
943,2020-10-12, Afternoon, NT, Seniors,4,10000
944,2020-10-12, Evening, NT, Kids,10,25000
945,2020-10-12, Evening, NT, Men,13,32500
946,2020-10-12, Evening, NT, Women,14,35000
947,2020-10-12, Evening, NT, Seniors,14,35000
948,2020-10-12, Morning, SA, Kids,26,65000
949,2020-10-12, Morning, SA, Men,28,70000
950,2020-10-12, Morning, SA, Women,28,70000
951,2020-10-12, Morning, SA, Seniors,22,55000
952,2020-10-12, Afternoon, SA, Kids,23,57500
953,2020-10-12, Afternoon, SA, Men,24,60000
954,2020-10-12, Afternoon, SA, Women,33,82500
955,2020-10-12, Afternoon, SA, Seniors,13,32500
956,2020-10-12, Evening, SA, Kids,25,62500
957,2020-10-12, Evening, SA, Men,20,50000
958,2020-10-12, Evening, SA, Women,13,32500
959,2020-10-12, Evening, SA, Seniors,18,45000
960,2020-10-12, Morning, VIC, Kids,45,112500
961,2020-10-12, Morning, VIC, Men,46,115000
962,2020-10-12, Morning, VIC, Women,33,82500
963,2020-10-12, Morning, VIC, Seniors,42,105000
964,2020-10-12, Afternoon, VIC, Kids,47,117500
965,2020-10-12, Afternoon, VIC, Men,47,117500
966,2020-10-12, Afternoon, VIC, Women,50,125000
967,2020-10-12, Afternoon, VIC, Seniors,38,95000
968,2020-10-12, Evening, VIC, Kids,40,100000
969,2020-10-12, Evening, VIC, Men,48,120000
970,2020-10-12, Evening, VIC, Women,26,65000
971,2020-10-12, Evening, VIC, Seniors,28,70000
972,2020-10-12, Morning, QLD, Kids,7,17500
973,2020-10-12, Morning, QLD, Men,6,15000
974,2020-10-12, Morning, QLD, Women,10,25000
975,2020-10-12, Morning, QLD, Seniors,8,20000
976,2020-10-12, Afternoon, QLD, Kids,19,47500
977,2020-10-12, Afternoon, QLD, Men,13,32500
978,2020-10-12, Afternoon, QLD, Women,14,35000
979,2020-10-12, Afternoon, QLD, Seniors,12,30000
980,2020-10-12, Evening, QLD, Kids,13,32500
981,2020-10-12, Evening, QLD, Men,16,40000
982,2020-10-12, Evening, QLD, Women,9,22500
983,2020-10-12, Evening, QLD, Seniors,5,12500
984,2020-10-12, Morning, NSW, Kids,20,50000
985,2020-10-12, Morning, NSW, Men,24,60000
986,2020-10-12, Morning, NSW, Women,17,42500
987,2020-10-12, Morning, NSW, Seniors,25,62500
988,2020-10-12, Afternoon, NSW, Kids,20,50000
989,2020-10-12, Afternoon, NSW, Men,24,60000
990,2020-10-12, Afternoon, NSW, Women,18,45000
991,2020-10-12, Afternoon, NSW, Seniors,28,70000
992,2020-10-12, Evening, NSW, Kids,28,70000
993,2020-10-12, Evening, NSW, Men,27,67500
994,2020-10-12, Evening, NSW, Women,35,87500
995,2020-10-12, Evening, NSW, Seniors,34,85000
996,2020-10-12, Morning, TAS, Kids,7,17500
997,2020-10-12, Morning, TAS, Men,12,30000
998,2020-10-12, Morning, TAS, Women,4,10000
999,2020-10-12, Morning, TAS, Seniors,7,17500
1000,2020-10-12, Afternoon, TAS, Kids,8,20000
1001,2020-10-12, Afternoon, TAS, Men,14,35000
1002,2020-10-12, Afternoon, TAS, Women,6,15000
1003,2020-10-12, Afternoon, TAS, Seniors,6,15000
1004,2020-10-12, Evening, TAS, Kids,12,30000
1005,2020-10-12, Evening, TAS, Men,9,22500
1006,2020-10-12, Evening, TAS, Women,8,20000
1007,2020-10-12, Evening, TAS, Seniors,9,22500
