,ID,ACTUAL_VALUES,PREDICTED_VALUES
3822,7626,103.9,92.82756
3823,7627,90.01,104.54715
3824,7628,108.4,78.46075
3825,7631,96.93,99.89447
3826,7632,90.22,107.71726
3827,7633,92.25,94.08436
3828,7634,105.54,123.70826
3829,7635,114.47,111.35677
3830,7636,89.46,106.77509
3831,7637,120.12,106.77509
3832,7639,95.75,98.09021
3833,7640,110.74,77.68785
3834,7644,78.1,105.3316
3835,7645,106.82,107.18407
3836,7648,92.34,102.002396
3837,7649,115.31,93.82836
3838,7650,97.32,91.90013
3839,7652,87.25,92.12004
3840,7653,92.31,94.16398
3841,7655,115.18,104.25334
3842,7659,89.26,111.3043
3843,7662,112.76,111.11387
3844,7664,90.91,88.299194
3845,7666,100.68,98.737175
3846,7668,88.83,105.112785
3847,7669,92.2,110.7308
3848,7670,115.33,112.8781
3849,7672,88.86,96.7758
3850,7673,89.28,93.951584
3851,7678,90.18,92.62499
3852,7679,99.12,86.13353
3853,7680,92.81,98.476456
3854,7683,112.53,98.123886
3855,7685,88.58,115.343185
3856,7688,90.42,102.17823
3857,7690,115.88,92.66341
3858,7692,87.99,96.0751
3859,7693,85.2,96.4844
3860,7695,88.32,106.048294
3861,7696,88.7,96.59429
3862,7698,112.32,95.278824
3863,7699,104.18,106.048294
3864,7702,87.75,93.47538
3865,7703,92.38,106.77509
3866,7704,88.72,93.82836
3867,7707,92.41,95.113716
3868,7713,105.28,78.35975
3869,7715,118.86,108.05317
3870,7717,100.03,107.84583
3871,7718,97.98,110.042946
3872,7719,99.86,107.32039
3873,7721,77.41,124.68341
3874,7722,107.16,99.630486
3875,7725,90.45,98.27897
3876,7727,108.43,89.16288
3877,7730,94.27,86.13353
3878,7733,100.49,99.01418
3879,7735,111.34,99.89447
3880,7740,110.1,105.68533
3881,7741,103.5,104.56028
3882,7742,75.39,93.54871
3883,7744,106.19,101.58476
3884,7747,105.29,88.319565
3885,7750,93.86,78.46075
3886,7752,109.99,109.388275
3887,7754,88.96,102.90828
3888,7756,97.09,111.446014
3889,7757,100.37,98.42732
3890,7758,104.89,99.65813
3891,7760,94.41,98.476456
3892,7761,89.37,108.62833
3893,7763,104.93,103.91129
3894,7765,90.53,100.08295
3895,7767,73.36,105.68533
3896,7768,89.04,94.181915
3897,7771,95.74,117.431984
3898,7773,104.42,96.30843
3899,7774,126.52,114.90103
3900,7776,85.59,97.35391
3901,7779,113.91,97.04756
3902,7783,87.14,95.24342
3903,7786,83.96,101.97186
3904,7787,113.65,114.307335
3905,7789,103.31,95.412056
3906,7791,84.72,91.54367
3907,7793,108.7,94.11167
3908,7794,100.93,96.57519
3909,7795,112.88,102.84105
3910,7799,105.76,85.6931
3911,7800,121.22,96.32229
3912,7802,100.68,92.12035
3913,7805,125.45,98.60703
3914,7807,88.28,105.71293
3915,7808,109.62,103.57302
3916,7811,77.11,101.859795
3917,7817,89.14,92.66341
3918,7818,92.02,107.71726
3919,7819,86.93,103.18417
3920,7822,105.43,88.14269
3921,7823,98.01,104.156204
3922,7825,102.29,92.52486
3923,7828,108.08,104.802986
3924,7832,91.32,89.32153
3925,7833,122.28,79.49324
3926,7834,108.71,92.798134
3927,7835,92.02,93.22831
3928,7837,87.91,90.516495
3929,7840,90.49,93.97704
3930,7842,113.83,98.51119
3931,7843,85.82,95.50459
3932,7844,106.16,101.67528
3933,7846,102.56,108.62833
3934,7850,112.36,101.544136
3935,7853,97.85,105.3316
3936,7855,106.02,107.47493
3937,7858,92.8,93.069466
3938,7863,87.76,105.80264
3939,7865,84.9,105.3316
3940,7866,108.9,107.20647
3941,7868,92.43,112.4599
3942,7869,93.77,117.81242
3943,7871,110.74,78.720345
3944,7872,112.49,79.67043
3945,7874,103.86,99.89447
3946,7877,110.57,113.62372
3947,7878,92.11,107.18407
3948,7879,109.38,95.75755
3949,7881,88.6,93.12337
3950,7883,73.76,94.70073
3951,7885,110.93,93.674385
3952,7886,105.72,100.343994
3953,7889,104.09,97.36884
3954,7890,113.67,112.17469
3955,7891,107.65,101.15979
3956,7893,92.97,98.399055
3957,7894,96.44,101.1399
3958,7896,75.86,91.90013
3959,7898,86.1,91.69687
3960,7901,103.32,88.319565
3961,7902,100.12,103.348465
3962,7904,87.71,97.85282
3963,7905,102.91,103.61223
3964,7906,86.38,97.17788
3965,7909,101.18,96.34872
3966,7910,115.15,99.89447
3967,7913,88.75,92.472725
3968,7918,96.87,106.67631
3969,7919,87.22,92.37702
3970,7923,84.12,98.14562
3971,7925,99.74,108.62833
3972,7927,87.2,94.725266
3973,7930,74.62,95.491684
3974,7932,89.96,96.10674
3975,7933,88.85,96.06974
3976,7935,110.44,108.80735
3977,7939,110.71,80.28363
3978,7942,94.88,134.73718
3979,7943,87.84,100.82509
3980,7945,142.46,94.669235
3981,7946,93.31,92.99048
3982,7948,106.36,93.08117
3983,7949,74.08,97.08825
3984,7950,90.44,91.508446
3985,7951,86.41,105.68533
3986,7955,117.4,99.708626
3987,7959,86.77,101.827896
3988,7960,121.84,105.68533
3989,7961,109.32,99.55436
3990,7962,101.81,109.92306
3991,7964,103.08,104.43491
3992,7965,76.64,92.837456
3993,7966,103.62,105.3316
3994,7967,107.44,104.133705
3995,7968,107.13,95.95105
3996,7971,108.82,111.87264
3997,7974,92.9,92.37702
3998,7976,87.68,108.18208
3999,7978,100.9,104.826904
4000,7982,97.71,105.68533
4001,7983,103.06,96.34872
4002,7984,94.01,101.859795
4003,7986,115.41,99.40995
4004,7989,77.77,97.08825
4005,7991,108.43,103.348465
4006,7992,93.59,107.2164
4007,7993,88.38,94.764595
4008,7994,89.25,105.3316
4009,7995,108.69,89.32153
4010,7997,109.58,94.21294
4011,7998,111.58,101.859795
4012,7999,88.53,92.66341
4013,8002,90.18,112.781555
4014,8007,96.76,113.76512
4015,8009,105.36,104.60558
4016,8011,89.38,106.89189
4017,8013,106.58,95.67828
4018,8015,89.46,105.37585
4019,8017,74.75,105.80264
4020,8019,92.22,116.78798
4021,8023,92.48,96.31425
4022,8024,106.4,105.68533
4023,8026,82.44,106.8923
4024,8027,91.81,92.09676
4025,8029,115.45,102.78447
4026,8030,109.09,100.491714
4027,8031,86.18,105.51309
4028,8033,110.22,113.36866
4029,8035,91.3,104.93044
4030,8036,103.85,78.46075
4031,8039,99.38,119.13919
4032,8042,89.71,95.233635
4033,8044,108.57,95.5016
4034,8046,111.86,87.200806
4035,8048,111.68,102.4995
4036,8049,94.99,103.61223
4037,8050,86.4,102.002396
4038,8053,105.78,100.580505
4039,8054,89.06,104.95337
4040,8059,115.14,93.90687
4041,8061,106.62,92.095634
4042,8062,99.66,93.063194
4043,8064,125.1,94.20885
4044,8066,95.5,106.91563
4045,8067,101.69,102.87313
4046,8068,87.94,90.39776
4047,8070,89.68,93.37062
4048,8071,97.93,105.3316
4049,8072,100.87,93.43229
4050,8076,93.5,96.401085
4051,8080,114.58,104.29176
4052,8081,87.33,103.7686
4053,8084,118.41,108.18208
4054,8087,98.37,94.49982
4055,8089,106.0,98.06789
4056,8090,89.58,109.76422
4057,8091,88.51,97.207115
4058,8094,109.5,106.480896
4059,8100,97.99,91.74039
4060,8101,75.9,92.52812
4061,8110,111.1,98.49454
4062,8111,112.12,103.348465
4063,8112,115.88,103.72164
4064,8115,104.72,98.45689
4065,8116,91.94,107.479675
4066,8118,114.8,94.20885
4067,8121,87.13,117.11111
4068,8125,98.86,109.476295
4069,8127,121.65,107.07177
4070,8128,86.04,108.835144
4071,8129,85.68,103.53263
4072,8131,91.38,103.37884
4073,8138,103.93,95.43323
4074,8139,88.71,102.002396
4075,8140,103.07,93.90687
4076,8141,105.68,96.30843
4077,8142,110.58,104.92106
4078,8143,86.96,101.228966
4079,8145,92.26,106.8923
4080,8146,112.97,97.45173
4081,8148,104.88,96.54752
4082,8153,88.51,103.057076
4083,8154,89.6,90.76447
4084,8155,97.43,92.50497
4085,8161,99.68,93.971054
4086,8162,95.1,106.826584
4087,8163,89.93,95.71231
4088,8166,100.89,103.91824
4089,8168,101.34,109.72797
4090,8170,111.83,93.06708
4091,8172,90.84,103.53263
4092,8173,100.04,91.34887
4093,8176,86.51,102.002396
4094,8179,85.09,105.24728
4095,8181,88.65,100.01419
4096,8182,89.06,112.715065
4097,8184,88.03,107.977036
4098,8190,103.89,98.259155
4099,8191,92.22,102.99937
4100,8194,106.05,98.20097
4101,8196,73.25,107.84201
4102,8198,90.13,118.68803
4103,8199,90.11,105.3316
4104,8201,107.29,107.583275
4105,8202,92.72,97.7515
4106,8207,113.1,93.25975
4107,8208,100.08,107.17354
4108,8211,85.17,104.14388
4109,8214,114.58,103.61104
4110,8217,118.41,95.14697
4111,8218,85.14,94.15506
4112,8222,112.32,103.469666
4113,8229,97.74,130.39001
4114,8231,88.25,113.004845
4115,8233,85.91,116.35303
4116,8236,105.29,103.822266
4117,8238,106.38,111.42588
4118,8240,112.03,107.46741
4119,8243,108.72,95.14326
4120,8246,88.66,103.08332
4121,8250,91.11,105.82562
4122,8254,89.38,107.21742
4123,8256,85.91,78.02952
4124,8257,117.85,100.37828
4125,8258,90.82,102.661026
4126,8260,87.78,96.713936
4127,8261,108.05,90.63882
4128,8263,93.8,110.39476
4129,8264,118.54,101.64029
4130,8267,84.42,93.33456
4131,8268,106.79,102.598976
4132,8271,108.66,108.26232
4133,8272,105.04,107.17354
4134,8275,93.5,96.57481
4135,8276,95.58,89.338196
4136,8277,96.11,104.133705
4137,8278,102.86,114.63891
4138,8279,107.29,97.85282
4139,8280,104.26,94.82232
4140,8281,86.48,91.71289
4141,8282,88.63,100.37828
4142,8287,106.3,98.82755
4143,8288,85.84,93.030106
4144,8289,94.91,110.90198
4145,8294,88.44,97.11996
4146,8296,99.91,96.30843
4147,8299,77.38,92.813034
4148,8302,106.53,100.25828
4149,8308,111.15,104.4835
4150,8314,105.61,112.35361
4151,8315,89.04,91.77636
4152,8316,103.62,110.855675
4153,8317,94.71,103.544136
4154,8319,88.51,103.888336
4155,8320,106.34,103.90104
4156,8321,89.53,116.41512
4157,8323,82.79,106.82722
4158,8325,87.43,100.204956
4159,8326,88.54,106.99309
4160,8328,108.75,107.17354
4161,8330,96.45,92.88594
4162,8331,99.74,105.14661
4163,8332,104.42,107.777725
4164,8334,88.77,98.14222
4165,8338,105.1,92.51296
4166,8339,99.52,99.498184
4167,8341,91.76,105.19535
4168,8345,91.96,105.3316
4169,8346,93.83,111.55283
4170,8347,96.85,106.4286
4171,8349,118.81,99.21453
4172,8351,76.44,97.46071
4173,8352,101.86,108.3405
4174,8353,104.29,107.17354
4175,8355,87.23,111.163
4176,8358,149.52,96.96385
4177,8359,106.61,103.63552
4178,8360,99.68,99.184425
4179,8361,85.93,105.55125
4180,8363,90.45,98.73905
4181,8364,90.06,102.62141
4182,8365,90.38,89.338196
4183,8366,95.56,104.46977
4184,8370,109.0,96.98761
4185,8372,109.64,93.506615
4186,8376,131.98,98.379845
4187,8377,98.15,96.59692
4188,8379,102.33,111.957436
4189,8380,102.42,98.311966
4190,8381,89.11,107.03606
4191,8386,88.93,92.54695
4192,8388,103.03,99.89447
4193,8389,107.24,97.01336
4194,8391,91.13,111.83759
4195,8394,86.23,107.21742
4196,8396,99.93,104.47257
4197,8398,89.25,78.46075
4198,8400,97.09,101.86163
4199,8401,88.24,105.14661
4200,8404,108.59,105.19535
4201,8407,107.39,101.78745
4202,8408,123.34,90.92388
4203,8409,85.71,109.480896
4204,8410,107.39,106.67359
4205,8411,108.77,92.78625
4206,8413,109.22,104.98396
4207,8414,87.48,126.050644
4208,8416,110.85,95.65883
